txn_id,user_id,amount,country,ip_country,txn_time,is_fraud,prev_time,time_diff_sec,high_velocity,location_mismatch,amount_deviation,high_amount,fraud_probability,risk_score,risk_bucket
T1053,250,693.6789911598987,Germany,Germany,2024-02-01 00:05:49,0,2024-02-01 00:05:20,29.0,1,0,1.864520012003463,0,0.013333333333333334,1,LOW
T4513,250,47.66958756451524,India,India,2024-02-01 00:06:45,0,2024-02-01 00:05:49,56.0,1,0,0.1281297273099947,0,0.0,0,LOW
T1881,250,268.771836600432,Germany,Russia,2024-02-01 00:08:51,0,2024-02-01 00:06:45,126.0,1,1,0.7224241679375231,0,0.23,23,LOW
T4749,250,120.75867274857758,USA,Nigeria,2024-02-01 00:18:28,0,2024-02-01 00:08:51,577.0,0,1,0.3245837986043311,0,0.0,0,LOW
T4828,250,122.19270781244994,USA,Germany,2024-02-01 00:23:24,0,2024-02-01 00:18:28,296.0,1,1,0.3284383006269941,0,0.0,0,LOW
T1067,251,714.7588734519326,Germany,Russia,2024-02-01 00:00:21,0,,,0,1,1.7051952285702572,0,0.27,27,LOW
T2186,251,142.91182327326564,India,India,2024-02-01 00:00:30,0,2024-02-01 00:00:21,9.0,1,0,0.3409437338985854,0,0.0,0,LOW
T2030,251,100.94389980158064,USA,India,2024-02-01 00:01:12,0,2024-02-01 00:00:30,42.0,1,1,0.2408211533823022,0,0.24,24,LOW
T3792,251,886.5754959866622,USA,Russia,2024-02-01 00:01:27,0,2024-02-01 00:01:12,15.0,1,1,2.115096939227342,0,0.016666666666666666,1,LOW
T2537,251,167.8803068187503,USA,USA,2024-02-01 00:03:56,0,2024-02-01 00:01:27,149.0,1,0,0.4005108698765883,0,0.006666666666666667,0,LOW
T4256,251,1253.7082354262398,USA,Germany,2024-02-01 00:05:19,0,2024-02-01 00:03:56,83.0,1,1,2.9909629393524817,0,0.013333333333333334,1,LOW
T2763,251,832.1677164334286,USA,India,2024-02-01 00:06:19,0,2024-02-01 00:05:19,60.0,1,1,1.9852966813540611,0,0.0,0,LOW
T4298,251,285.1800305133488,USA,USA,2024-02-01 00:08:42,0,2024-02-01 00:06:19,143.0,1,0,0.6803519975433863,0,0.0,0,LOW
T987,251,306.6427899947517,USA,Nigeria,2024-02-01 00:11:46,0,2024-02-01 00:08:42,184.0,1,1,0.7315555522231456,0,0.016666666666666666,1,LOW
T1607,251,71.47922927547222,Germany,Germany,2024-02-01 00:15:01,0,2024-02-01 00:11:46,195.0,1,0,0.1705274956766402,0,0.006666666666666667,0,LOW
T3794,251,206.5227831030528,USA,India,2024-02-01 00:21:16,0,2024-02-01 00:15:01,375.0,0,1,0.4926999543742755,0,0.0,0,LOW
T2734,251,477.3465701841266,India,USA,2024-02-01 00:21:37,0,2024-02-01 00:21:16,21.0,1,1,1.1388023627062944,0,0.0,0,LOW
T2323,251,3.032700296193671,USA,Nigeria,2024-02-01 00:22:49,1,2024-02-01 00:21:37,72.0,1,1,0.0072350918146395,0,0.7,70,HIGH
T353,252,446.577511649979,Germany,USA,2024-02-01 00:00:03,0,,,0,1,1.0588363022914695,0,0.0,0,LOW
T121,252,743.5910653354988,India,Nigeria,2024-02-01 00:00:08,0,2024-02-01 00:00:03,5.0,1,1,1.7630561179128987,0,0.016666666666666666,1,LOW
T109,252,66.40491165229436,Germany,Germany,2024-02-01 00:00:10,1,2024-02-01 00:00:08,2.0,1,0,0.1574461975215101,0,0.61,61,MEDIUM
T4775,252,342.8823744456471,India,Nigeria,2024-02-01 00:00:22,0,2024-02-01 00:00:10,12.0,1,1,0.8129748946326397,0,0.0,0,LOW
T3352,252,1114.9884873066317,India,Nigeria,2024-02-01 00:01:56,0,2024-02-01 00:00:22,94.0,1,1,2.6436402554964364,0,0.0,0,LOW
T1084,252,347.85086494797633,India,Nigeria,2024-02-01 00:03:24,0,2024-02-01 00:01:56,88.0,1,1,0.8247551969860192,0,0.0,0,LOW
T861,252,1316.8107520581173,USA,USA,2024-02-01 00:03:49,0,2024-02-01 00:03:24,25.0,1,0,3.122161307172333,0,0.03,3,LOW
T323,252,68.406557923332,USA,USA,2024-02-01 00:09:00,0,2024-02-01 00:03:49,311.0,0,0,0.1621921054117,0,0.0,0,LOW
T913,252,44.17816493337841,Germany,Russia,2024-02-01 00:10:34,0,2024-02-01 00:09:00,94.0,1,1,0.1047465301762543,0,0.03333333333333333,3,LOW
T3430,252,37.846087254683,USA,Russia,2024-02-01 00:18:44,1,2024-02-01 00:10:34,490.0,0,1,0.0897331595066017,0,0.58,57,MEDIUM
T4249,252,109.85140508381348,USA,Russia,2024-02-01 00:29:01,0,2024-02-01 00:18:44,617.0,0,1,0.2604579328921362,0,0.0,0,LOW
T832,253,20.59375297847147,USA,India,2024-02-01 00:00:13,1,,,0,1,0.063387029164216,0,0.83,83,HIGH
T713,253,34.66089780181736,India,Germany,2024-02-01 00:00:15,0,2024-02-01 00:00:13,2.0,1,1,0.1066853303581181,0,0.006666666666666667,0,LOW
T476,253,169.4607823168569,USA,Nigeria,2024-02-01 00:02:06,0,2024-02-01 00:00:15,111.0,1,1,0.5215958238470987,0,0.006666666666666667,0,LOW
T35,253,141.72808654574774,India,USA,2024-02-01 00:02:56,0,2024-02-01 00:02:06,50.0,1,1,0.4362353168291057,0,0.0,0,LOW
T3271,253,192.8430884047426,USA,Germany,2024-02-01 00:03:13,0,2024-02-01 00:02:56,17.0,1,1,0.5935659460229278,0,0.0,0,LOW
T1196,253,660.2535110824133,India,USA,2024-02-01 00:05:50,0,2024-02-01 00:03:13,157.0,1,1,2.032242913980184,0,0.0,0,LOW
T3334,253,1305.8161122364977,Germany,Russia,2024-02-01 00:06:57,0,2024-02-01 00:05:50,67.0,1,1,4.019267594205241,0,0.1,10,LOW
T974,253,73.75633156735948,Germany,Russia,2024-02-01 00:19:33,0,2024-02-01 00:06:57,756.0,0,1,0.2270200455931082,0,0.0,0,LOW
T362,254,21.67420526105625,Germany,Russia,2024-02-01 00:00:12,0,,,0,1,0.0536696834701054,0,0.0033333333333333335,0,LOW
T4045,254,331.8649797457036,Germany,Nigeria,2024-02-01 00:00:21,0,2024-02-01 00:00:12,9.0,1,1,0.8217643139962065,0,0.0,0,LOW
T3827,254,30.81126794081224,India,Germany,2024-02-01 00:01:26,0,2024-02-01 00:00:21,65.0,1,1,0.0762948849924942,0,0.0,0,LOW
T1514,254,208.75769546610863,Germany,India,2024-02-01 00:02:53,0,2024-02-01 00:01:26,87.0,1,1,0.516925963497529,0,0.0,0,LOW
T3073,254,676.7860683394994,India,USA,2024-02-01 00:02:59,0,2024-02-01 00:02:53,6.0,1,1,1.675858174602705,0,0.016666666666666666,1,LOW
T656,254,29.73285639384077,Germany,Russia,2024-02-01 00:04:49,0,2024-02-01 00:02:59,110.0,1,1,0.0736245215037595,0,0.0033333333333333335,0,LOW
T388,254,603.939982992444,India,Russia,2024-02-01 00:04:52,0,2024-02-01 00:04:49,3.0,1,1,1.4954766429376212,0,0.0,0,LOW
T3754,254,631.4748713046646,Germany,Russia,2024-02-01 00:04:54,0,2024-02-01 00:04:52,2.0,1,1,1.5636585542142871,0,0.0,0,LOW
T1473,254,1362.3416747176257,USA,Russia,2024-02-01 00:05:12,0,2024-02-01 00:04:54,18.0,1,1,3.3734314859332986,0,0.0,0,LOW
T3318,254,141.06116957404365,India,Nigeria,2024-02-01 00:07:33,0,2024-02-01 00:05:12,141.0,1,1,0.3492957748519931,0,0.0,0,LOW
T4355,255,278.5329115474062,India,Germany,2024-02-01 00:00:19,0,,,0,1,0.6084973266344862,0,0.0,0,LOW
T4340,255,1208.6290118397026,Germany,Nigeria,2024-02-01 00:00:24,0,2024-02-01 00:00:19,5.0,1,1,2.6404331125952667,0,0.0,0,LOW
T1705,255,117.1217994501808,India,USA,2024-02-01 00:01:19,0,2024-02-01 00:00:24,55.0,1,1,0.2558703079651168,0,0.0,0,LOW
T3548,255,772.5817788744433,USA,Germany,2024-02-01 00:07:34,1,2024-02-01 00:01:19,375.0,0,1,1.687821896665168,0,0.5933333333333334,59,MEDIUM
T303,255,201.4078347864592,USA,Russia,2024-02-01 00:09:06,0,2024-02-01 00:07:34,92.0,1,1,0.4400059165357975,0,0.0,0,LOW
T178,255,171.600566445232,USA,Russia,2024-02-01 00:19:21,0,2024-02-01 00:09:06,615.0,0,1,0.3748874247958134,0,0.0,0,LOW
T1071,255,454.2985650204533,India,Germany,2024-02-01 00:23:24,0,2024-02-01 00:19:21,243.0,1,1,0.9924840148083516,0,0.0,0,LOW
T3375,256,780.5221276493058,India,India,2024-02-01 00:00:03,1,,,0,0,1.9501514389632428,0,0.6233333333333333,62,MEDIUM
T3266,256,8.406042520103338,Germany,India,2024-02-01 00:00:13,0,2024-02-01 00:00:03,10.0,1,1,0.0210026792782116,0,0.0,0,LOW
T481,256,39.29633724427554,India,Germany,2024-02-01 00:02:36,0,2024-02-01 00:00:13,143.0,1,1,0.0981827496085299,0,0.10333333333333333,10,LOW
T1766,256,875.3302920593065,USA,India,2024-02-01 00:02:41,0,2024-02-01 00:02:36,5.0,1,1,2.187031690912613,0,0.013333333333333334,1,LOW
T978,256,489.0810538759516,USA,Germany,2024-02-01 00:04:41,0,2024-02-01 00:02:41,120.0,1,1,1.221979604676099,0,0.0,0,LOW
T3617,256,588.7098451314484,Germany,Germany,2024-02-01 00:06:28,0,2024-02-01 00:04:41,107.0,1,0,1.4709042971947102,0,0.0,0,LOW
T3422,256,80.89585359779548,USA,Germany,2024-02-01 00:06:43,0,2024-02-01 00:06:28,15.0,1,1,0.2021200420992843,0,0.0,0,LOW
T3529,256,339.65184780773825,USA,Germany,2024-02-01 00:16:30,0,2024-02-01 00:06:43,587.0,0,1,0.8486274972673085,0,0.0,0,LOW
T2705,257,98.71592316682496,USA,Germany,2024-02-01 00:01:58,0,,,0,1,0.3711155827884903,0,0.0033333333333333335,0,LOW
T4416,257,43.530627536083706,USA,Russia,2024-02-01 00:02:18,0,2024-02-01 00:01:58,20.0,1,1,0.1636503381516419,0,0.0,0,LOW
T175,257,150.48834729935857,USA,Germany,2024-02-01 00:03:34,0,2024-02-01 00:02:18,76.0,1,1,0.5657503766286712,0,0.0,0,LOW
T1662,257,201.24892145078505,Germany,USA,2024-02-01 00:04:45,0,2024-02-01 00:03:34,71.0,1,1,0.7565811915018672,0,0.0,0,LOW
T1561,257,546.8959462440755,Germany,India,2024-02-01 00:06:49,0,2024-02-01 00:04:45,124.0,1,1,2.056016915042551,0,0.04666666666666667,4,LOW
T673,257,380.1823142536145,Germany,Germany,2024-02-01 00:07:46,0,2024-02-01 00:06:49,57.0,1,0,1.4292687197147458,0,0.07333333333333333,7,LOW
T1641,257,584.4804874504961,India,Germany,2024-02-01 00:14:09,0,2024-02-01 00:07:46,383.0,0,1,2.197313359083165,0,0.0,0,LOW
T4930,257,197.9619603634866,India,Russia,2024-02-01 00:19:06,0,2024-02-01 00:14:09,297.0,1,1,0.744224092055465,0,0.0,0,LOW
T2383,257,394.4943164265836,USA,Germany,2024-02-01 00:20:02,0,2024-02-01 00:19:06,56.0,1,1,1.4830736871090693,0,0.0,0,LOW
T1192,257,61.97901028445114,India,Russia,2024-02-01 00:26:40,0,2024-02-01 00:20:02,398.0,0,1,0.2330057379243341,0,0.22666666666666666,22,LOW
T681,258,248.6745648308424,USA,Russia,2024-02-01 00:00:26,1,,,0,1,0.5082788419981155,0,0.65,65,MEDIUM
T4550,258,162.9645539361343,India,Nigeria,2024-02-01 00:00:47,0,2024-02-01 00:00:26,21.0,1,1,0.3330917048864357,0,0.03,3,LOW
T4580,258,309.7685418989651,India,Russia,2024-02-01 00:00:53,0,2024-02-01 00:00:47,6.0,1,1,0.6331519907190877,0,0.0,0,LOW
T3075,258,115.2615996404674,Germany,India,2024-02-01 00:01:22,0,2024-02-01 00:00:53,29.0,1,1,0.235589162212705,0,0.0,0,LOW
T3140,258,181.0125051885857,Germany,Germany,2024-02-01 00:02:49,0,2024-02-01 00:01:22,87.0,1,0,0.3699808486123914,0,0.0,0,LOW
T2258,258,45.75428353977252,India,Russia,2024-02-01 00:03:23,0,2024-02-01 00:02:49,34.0,1,1,0.0935195534367117,0,0.23333333333333334,23,LOW
T22,258,71.8360974536481,India,USA,2024-02-01 00:04:41,0,2024-02-01 00:03:23,78.0,1,1,0.1468295257789688,0,0.0,0,LOW
T3556,258,40.3250771168098,USA,Russia,2024-02-01 00:05:16,0,2024-02-01 00:04:41,35.0,1,1,0.0824225168117181,0,0.013333333333333334,1,LOW
T3627,258,47.385600325257386,USA,Germany,2024-02-01 00:08:56,0,2024-02-01 00:05:16,220.0,1,1,0.0968538864322168,0,0.0033333333333333335,0,LOW
T3211,258,3669.5002834376655,USA,India,2024-02-01 00:09:34,0,2024-02-01 00:08:56,38.0,1,1,7.50028196911165,1,0.0,0,LOW
T1352,259,64.13694948500309,India,Germany,2024-02-01 00:00:05,0,,,0,1,0.1425392823655033,0,0.0033333333333333335,0,LOW
T1057,259,49.234671797103786,USA,Nigeria,2024-02-01 00:00:19,0,2024-02-01 00:00:05,14.0,1,1,0.1094201523741197,0,0.0,0,LOW
T931,259,939.9280356643364,Germany,Nigeria,2024-02-01 00:00:45,0,2024-02-01 00:00:19,26.0,1,1,2.0889154965210657,0,0.0,0,LOW
T4949,259,440.19090070512,Germany,India,2024-02-01 00:01:04,0,2024-02-01 00:00:45,19.0,1,1,0.9782893572916757,0,0.0,0,LOW
T4092,259,69.81381884971,USA,Nigeria,2024-02-01 00:03:04,0,2024-02-01 00:01:04,120.0,1,1,0.155155674193076,0,0.0,0,LOW
T3822,259,972.2809836732678,India,India,2024-02-01 00:03:53,0,2024-02-01 00:03:04,49.0,1,0,2.1608173569717226,0,0.006666666666666667,0,LOW
T1023,259,76.12331381052286,India,India,2024-02-01 00:03:58,0,2024-02-01 00:03:53,5.0,1,0,0.1691780262229822,0,0.01,1,LOW
T321,259,276.89108059388406,Germany,Nigeria,2024-02-01 00:06:00,0,2024-02-01 00:03:58,122.0,1,1,0.6153684613654662,0,0.0,0,LOW
T4568,259,636.4105920002366,Germany,Russia,2024-02-01 00:06:20,0,2024-02-01 00:06:00,20.0,1,1,1.414372055451906,0,0.0,0,LOW
T3134,259,1726.1447181381309,Germany,Germany,2024-02-01 00:06:23,0,2024-02-01 00:06:20,3.0,1,0,3.836219704211917,1,0.0033333333333333335,0,LOW
T241,259,4.539781925452143,Germany,Russia,2024-02-01 00:07:05,0,2024-02-01 00:06:23,42.0,1,1,0.0100893051968606,0,0.0,0,LOW
T2123,259,143.8229637983935,India,USA,2024-02-01 00:15:11,0,2024-02-01 00:07:05,486.0,0,1,0.3196351278337039,0,0.0,0,LOW
T3803,260,458.8142734328713,USA,Russia,2024-02-01 00:00:26,0,,,0,1,0.8663880919122516,0,0.0,0,LOW
T4942,260,29.01685043589791,India,Russia,2024-02-01 00:00:41,0,2024-02-01 00:00:26,15.0,1,1,0.0547930941519389,0,0.0,0,LOW
T4108,260,8.128031548049275,USA,USA,2024-02-01 00:00:49,0,2024-02-01 00:00:41,8.0,1,0,0.0153483231705678,0,0.0,0,LOW
T3854,260,1417.4783270770954,Germany,USA,2024-02-01 00:01:20,0,2024-02-01 00:00:49,31.0,1,1,2.6766524370192144,0,0.0,0,LOW
T2105,260,1424.1582784253394,USA,Germany,2024-02-01 00:01:43,0,2024-02-01 00:01:20,23.0,1,1,2.689266321629582,0,0.0,0,LOW
T3355,260,142.70065743282433,Germany,Russia,2024-02-01 00:01:55,0,2024-02-01 00:01:43,12.0,1,1,0.2694644815271583,0,0.02,2,LOW
T3735,260,555.4345367167048,Germany,India,2024-02-01 00:02:15,0,2024-02-01 00:01:55,20.0,1,1,1.048838051282985,0,0.0,0,LOW
T4403,260,107.9156570302864,India,India,2024-02-01 00:02:44,0,2024-02-01 00:02:15,29.0,1,0,0.203779275396946,0,0.08333333333333333,8,LOW
T4689,260,106.2808775797769,Germany,USA,2024-02-01 00:03:08,1,2024-02-01 00:02:44,24.0,1,1,0.2006922889389462,0,0.6633333333333333,66,MEDIUM
T91,260,670.8468768927355,Germany,Russia,2024-02-01 00:04:06,0,2024-02-01 00:03:08,58.0,1,1,1.2667734621412712,0,0.0,0,LOW
T4129,260,1329.0714958562576,USA,USA,2024-02-01 00:06:18,0,2024-02-01 00:04:06,132.0,1,0,2.5097120643051194,0,0.0,0,LOW
T4853,260,168.59326089906722,India,Nigeria,2024-02-01 00:06:29,0,2024-02-01 00:06:18,11.0,1,1,0.3183579981649769,0,0.04666666666666667,4,LOW
T1041,260,794.637251445945,India,India,2024-02-01 00:07:05,0,2024-02-01 00:06:29,36.0,1,0,1.500529281470527,0,0.0,0,LOW
T3354,260,200.92191077925955,Germany,Nigeria,2024-02-01 00:14:12,0,2024-02-01 00:07:05,427.0,0,1,0.3794048288885138,0,0.0,0,LOW
T1357,261,183.51880931945868,USA,USA,2024-02-01 00:00:17,0,,,0,0,0.4294935933700097,0,0.10666666666666667,10,LOW
T3850,261,728.0342641932587,USA,Russia,2024-02-01 00:00:18,0,2024-02-01 00:00:17,1.0,1,1,1.70383653525426,0,0.0,0,LOW
T3668,261,466.6118976665835,Germany,Nigeria,2024-02-01 00:00:58,1,2024-02-01 00:00:18,40.0,1,1,1.0920233265526689,0,0.6966666666666667,69,MEDIUM
T3515,261,206.79876018768093,India,USA,2024-02-01 00:01:03,0,2024-02-01 00:00:58,5.0,1,1,0.4839762362606635,0,0.01,1,LOW
T2177,261,988.246435769033,Germany,Germany,2024-02-01 00:01:05,0,2024-02-01 00:01:03,2.0,1,0,2.312817494879759,0,0.0033333333333333335,0,LOW
T3514,261,747.7535105010255,India,India,2024-02-01 00:01:17,0,2024-02-01 00:01:05,12.0,1,0,1.7499859734872003,0,0.0,0,LOW
T147,261,253.75331299759785,India,India,2024-02-01 00:02:01,0,2024-02-01 00:01:17,44.0,1,0,0.5938651336777568,0,0.0,0,LOW
T1495,261,450.9989653028421,India,Russia,2024-02-01 00:02:09,0,2024-02-01 00:02:01,8.0,1,1,1.055483996067621,0,0.0,0,LOW
T1763,261,292.2157611859826,India,India,2024-02-01 00:02:25,0,2024-02-01 00:02:09,16.0,1,0,0.6838797493103226,0,0.0,0,LOW
T2683,261,114.0746568877711,Germany,USA,2024-02-01 00:04:35,0,2024-02-01 00:02:25,130.0,1,1,0.2669717315672711,0,0.0,0,LOW
T2127,261,268.1962219677111,India,India,2024-02-01 00:06:22,0,2024-02-01 00:04:35,107.0,1,0,0.6276662295724661,0,0.25666666666666665,25,LOW
T4052,262,601.2001380360441,USA,Germany,2024-02-01 00:00:14,0,,,0,1,1.03012937807797,0,0.0,0,LOW
T2217,262,176.95809153208518,Germany,USA,2024-02-01 00:00:28,0,2024-02-01 00:00:14,14.0,1,1,0.3032097254190625,0,0.0,0,LOW
T2631,262,1018.3200535417038,India,Nigeria,2024-02-01 00:00:33,0,2024-02-01 00:00:28,5.0,1,1,1.7448455798197922,0,0.0,0,LOW
T572,262,302.88457321064925,Germany,Germany,2024-02-01 00:00:35,0,2024-02-01 00:00:33,2.0,1,0,0.5189790841534893,0,0.006666666666666667,0,LOW
T4699,262,179.37868849955365,Germany,Germany,2024-02-01 00:00:38,0,2024-02-01 00:00:35,3.0,1,0,0.3073573093780771,0,0.0,0,LOW
T3225,262,158.53319620153945,Germany,India,2024-02-01 00:00:54,0,2024-02-01 00:00:38,16.0,1,1,0.271639496526552,0,0.0,0,LOW
T4420,262,1212.8109436059854,Germany,Nigeria,2024-02-01 00:01:59,0,2024-02-01 00:00:54,65.0,1,1,2.078096966418338,0,0.0,0,LOW
T2125,262,544.0532080218051,Germany,Russia,2024-02-01 00:06:00,0,2024-02-01 00:01:59,241.0,1,1,0.9322106855325204,0,0.013333333333333334,1,LOW
T2378,262,691.0777706523328,Germany,India,2024-02-01 00:07:00,0,2024-02-01 00:06:00,60.0,1,1,1.184130656408659,0,0.0,0,LOW
T4427,262,215.8860806610639,Germany,Russia,2024-02-01 00:10:48,0,2024-02-01 00:07:00,228.0,1,1,0.369911082744527,0,0.0,0,LOW
T2521,262,273.8421661806102,India,Nigeria,2024-02-01 00:11:50,0,2024-02-01 00:10:48,62.0,1,1,0.4692162268303465,0,0.0,0,LOW
T1119,262,1628.4488479234656,USA,Russia,2024-02-01 00:13:18,0,2024-02-01 00:11:50,88.0,1,1,2.790273808690665,1,0.0,0,LOW
T2981,263,160.86001089330654,Germany,Nigeria,2024-02-01 00:03:56,0,,,0,1,0.2775663316773408,0,0.0,0,LOW
T3349,263,749.8913922103935,USA,India,2024-02-01 00:04:58,0,2024-02-01 00:03:56,62.0,1,1,1.293948705687387,0,0.0,0,LOW
T1738,263,97.49281834062134,India,Nigeria,2024-02-01 00:08:15,0,2024-02-01 00:04:58,197.0,1,1,0.1682253022451937,0,0.0,0,LOW
T3000,263,2022.279749457288,USA,India,2024-02-01 00:08:40,0,2024-02-01 00:08:15,25.0,1,1,3.4894736644928828,1,0.0,0,LOW
T352,263,249.7740614418322,India,Germany,2024-02-01 00:09:15,0,2024-02-01 00:08:40,35.0,1,1,0.430988843016701,0,0.0,0,LOW
T4088,263,706.9134080741264,USA,Russia,2024-02-01 00:12:52,0,2024-02-01 00:09:15,217.0,1,1,1.2197895574109214,0,0.0,0,LOW
T3078,263,69.5488642223212,India,Russia,2024-02-01 00:17:43,0,2024-02-01 00:12:52,291.0,1,1,0.1200075954695737,0,0.0,0,LOW
T78,264,269.3592113318849,USA,USA,2024-02-01 00:01:16,0,,,0,0,0.634014951403836,0,0.0,0,LOW
T3126,264,145.39193520438394,India,Russia,2024-02-01 00:01:17,0,2024-02-01 00:01:16,1.0,1,1,0.3422220471960723,0,0.0,0,LOW
T529,264,642.6778759780298,Germany,USA,2024-02-01 00:01:46,0,2024-02-01 00:01:17,29.0,1,1,1.5127285987056118,0,0.0033333333333333335,0,LOW
T1937,264,399.8449535949602,India,Germany,2024-02-01 00:02:08,0,2024-02-01 00:01:46,22.0,1,1,0.9411509544042432,0,0.0,0,LOW
T564,264,1267.6787293516331,India,Nigeria,2024-02-01 00:03:06,0,2024-02-01 00:02:08,58.0,1,1,2.9838492027482872,0,0.013333333333333334,1,LOW
T434,264,169.580835284943,India,Russia,2024-02-01 00:03:09,0,2024-02-01 00:03:06,3.0,1,1,0.3991576323325755,0,0.07666666666666666,7,LOW
T1677,264,88.32265259667211,Germany,Nigeria,2024-02-01 00:03:22,0,2024-02-01 00:03:09,13.0,1,1,0.2078929546052925,0,0.0,0,LOW
T3466,264,87.68903543235089,USA,USA,2024-02-01 00:04:40,0,2024-02-01 00:03:22,78.0,1,0,0.206401553016836,0,0.23,23,LOW
T3148,264,515.6108794468862,USA,India,2024-02-01 00:05:33,0,2024-02-01 00:04:40,53.0,1,1,1.213639604375801,0,0.03,3,LOW
T2795,264,282.6471483150584,India,India,2024-02-01 00:06:08,0,2024-02-01 00:05:33,35.0,1,0,0.665291961308144,0,0.0033333333333333335,0,LOW
T2529,264,228.4831494046452,Germany,USA,2024-02-01 00:07:33,0,2024-02-01 00:06:08,85.0,1,1,0.5378012957124877,0,0.0,0,LOW
T4331,264,953.548736263936,India,Russia,2024-02-01 00:07:43,0,2024-02-01 00:07:33,10.0,1,1,2.244453244031326,0,0.0,0,LOW
T1716,264,1193.084151461727,Germany,Germany,2024-02-01 00:07:47,0,2024-02-01 00:07:43,4.0,1,0,2.8082692497108317,0,0.0,0,LOW
T2708,264,618.3708497195263,Germany,USA,2024-02-01 00:11:31,0,2024-02-01 00:07:47,224.0,1,1,1.4555149693819482,0,0.0,0,LOW
T4907,264,258.46099653799735,India,Germany,2024-02-01 00:11:37,0,2024-02-01 00:11:31,6.0,1,1,0.6083628451002515,0,0.0,0,LOW
T720,264,38.49744904506248,USA,USA,2024-02-01 00:12:47,0,2024-02-01 00:11:37,70.0,1,0,0.0906149010638556,0,0.22,22,LOW
T1260,264,63.14669130403347,Germany,India,2024-02-01 00:13:08,0,2024-02-01 00:12:47,21.0,1,1,0.1486340349025985,0,0.0,0,LOW
T786,265,153.3046910668404,USA,Germany,2024-02-01 00:00:42,0,,,0,1,0.4762379748922346,0,0.0033333333333333335,0,LOW
T4472,265,333.82017593608566,Germany,Germany,2024-02-01 00:01:19,0,2024-02-01 00:00:42,37.0,1,0,1.037005739743848,0,0.0,0,LOW
T2904,265,174.01107273569383,USA,Russia,2024-02-01 00:02:18,1,2024-02-01 00:01:19,59.0,1,1,0.5405619378753439,0,0.5966666666666667,59,MEDIUM
T4937,265,470.12238045574526,Germany,Nigeria,2024-02-01 00:03:06,0,2024-02-01 00:02:18,48.0,1,1,1.460425828209949,0,0.0,0,LOW
T1371,265,88.97702242621857,India,Russia,2024-02-01 00:03:37,0,2024-02-01 00:03:06,31.0,1,1,0.2764053511821646,0,0.0,0,LOW
T68,265,223.1829793538785,India,Russia,2024-02-01 00:05:32,0,2024-02-01 00:03:37,115.0,1,1,0.6933134881799876,0,0.0,0,LOW
T4152,265,823.2108529276958,Germany,Germany,2024-02-01 00:08:06,0,2024-02-01 00:05:32,154.0,1,0,2.5572881480623764,0,0.0,0,LOW
T4313,265,308.6327596637435,Germany,Germany,2024-02-01 00:14:31,0,2024-02-01 00:08:06,385.0,0,0,0.9587615318540968,0,0.0,0,LOW
T3550,266,178.38539062651907,USA,USA,2024-02-01 00:00:37,0,,,0,0,0.3075344641008138,0,0.09666666666666666,9,LOW
T2701,266,1406.075529278903,Germany,Germany,2024-02-01 00:03:50,0,2024-02-01 00:00:37,193.0,1,0,2.424058847326771,0,0.01,1,LOW
T2054,266,187.02976676938576,USA,India,2024-02-01 00:03:56,0,2024-02-01 00:03:50,6.0,1,1,0.322437274108099,0,0.0,0,LOW
T3328,266,487.6941001226755,USA,USA,2024-02-01 00:04:44,0,2024-02-01 00:03:56,48.0,1,0,0.8407792992441331,0,0.0,0,LOW
T1683,266,61.16641047236742,USA,Russia,2024-02-01 00:05:27,1,2024-02-01 00:04:44,43.0,1,1,0.1054502232471131,0,0.6233333333333333,62,MEDIUM
T3267,266,1033.8919355516334,USA,Nigeria,2024-02-01 00:06:21,0,2024-02-01 00:05:27,54.0,1,1,1.7824183988459237,0,0.11333333333333333,11,LOW
T1959,266,277.9984508418544,India,Nigeria,2024-02-01 00:08:05,0,2024-02-01 00:06:21,104.0,1,1,0.4792662913719371,0,0.013333333333333334,1,LOW
T4559,266,1008.1590595124974,Germany,Germany,2024-02-01 00:19:04,0,2024-02-01 00:08:05,659.0,0,0,1.738055201755209,0,0.0,0,LOW
T2160,267,214.49373171720083,Germany,India,2024-02-01 00:00:01,0,,,0,1,0.6051692786927989,0,0.0,0,LOW
T998,267,232.18358210038937,Germany,Nigeria,2024-02-01 00:00:13,0,2024-02-01 00:00:01,12.0,1,1,0.6550791474375518,0,0.0,0,LOW
T2467,267,488.25870248184606,India,India,2024-02-01 00:00:47,0,2024-02-01 00:00:13,34.0,1,0,1.377565509401436,0,0.03,3,LOW
T4488,267,459.3432935692051,USA,Russia,2024-02-01 00:00:54,0,2024-02-01 00:00:47,7.0,1,1,1.295984024410343,0,0.0,0,LOW
T1559,267,652.4089030112638,USA,Germany,2024-02-01 00:01:00,0,2024-02-01 00:00:54,6.0,1,1,1.8406963321829568,0,0.0,0,LOW
T4798,267,40.98351973728987,Germany,India,2024-02-01 00:01:05,0,2024-02-01 00:01:00,5.0,1,1,0.1156302651790679,0,0.31666666666666665,31,MEDIUM
T342,267,180.4353710296746,Germany,USA,2024-02-01 00:02:24,0,2024-02-01 00:01:05,79.0,1,1,0.5090775495512495,0,0.19333333333333333,19,LOW
T3332,267,89.90199930991673,India,Russia,2024-02-01 00:03:31,0,2024-02-01 00:02:24,67.0,1,1,0.2536481026268604,0,0.0,0,LOW
